fips,year,coalres,pyr,pcoalyr,state,msa,Pop,EarnPOW,Manufact,dSSI,pay
21025,1969,1725.9884,36.683334,21.058332,1,0,14.3,15296,274,762,26000
21025,1970,1725.9884,38.825001,28.108334,1,0,14.3,17416,296,793,32000
21025,1971,1725.9884,40.491665,34.033333,1,0,14.4,17543,207,815,36000
21025,1972,1725.9884,41.816666,36.241665,1,0,14.8,20433,205,837,47000
21025,1973,1725.9884,44.400002,40.791668,1,0,15,23814,249,1031,48000
21025,1974,1725.9884,49.308334,62.150002,1,0,15.1,28278,252,1490,56000
21025,1975,1725.9884,53.816666,72.150002,1,0,15.6,31539,256,1629,65320
21025,1976,1725.9884,56.908333,68.933334,1,0,16.299999,37003,777,1688,77325
21025,1977,1725.9884,60.608334,72.808334,1,0,16.9,42894,1285,1751,82001
21025,1978,1725.9884,65.23333,80.416664,1,0,16.799999,50411,1826,1839,86319
21025,1979,1725.9884,72.574997,84.308334,1,0,17.1,55063,3081,2026,97351
21025,1980,1725.9884,82.408333,87.375,1,0,17,95239,3270,2283,116000
21025,1981,1725.9884,90.925003,92.974998,1,0,17,92296,2794,2570,
21025,1982,1725.9884,96.5,99.991669,1,0,16.799999,96035,2799,2702,139000
21025,1983,1725.9884,99.599998,100.49167,1,0,16.700001,93176,2049,2912,146000
21025,1984,1725.9884,103.88333,102.21667,1,0,16.4,99960,2306,3270,156000
21025,1985,1725.9884,107.56667,102.24167,1,0,16.200001,98102,,3424,169000
21025,1986,1725.9884,109.60834,100.76667,1,0,16.299999,96804,859,3743,174000
21025,1987,1725.9884,113.625,97.099998,1,0,16.1,92660,1216,4211,204000
21025,1988,1725.9884,118.25833,95.383331,1,0,16,92437,536,4350,217000
21025,1989,1725.9884,123.96667,95.525002,1,0,15.8,94801,846,4962,241000
21025,1990,1725.9884,130.65833,97.508331,1,0,15.7,104828,1009,5691,282000
21025,1991,1725.9884,136.19167,97.216667,1,0,15,89591,1088,6531,342000
21025,1992,1725.9884,140.31667,95.025002,1,0,15.1,103551,1560,9166,433000
21025,1993,1725.9884,144.45833,96.099998,1,0,15.3,119917,1502,10337,531000
21027,1968,0,34.783333,19.383333,1,0,,,,,
21027,1969,0,36.683334,21.058332,1,0,14.8,18357,1570,403,11000
21027,1970,0,38.825001,28.108334,1,0,14.8,18858,1647,419,13000
21027,1971,0,40.491665,34.033333,1,0,15.2,20330,1671,418,17000
21027,1972,0,41.816666,36.241665,1,0,15.4,23122,1775,401,23000
21027,1973,0,44.400002,40.791668,1,0,15.3,27123,2031,429,26000
21027,1974,0,49.308334,62.150002,1,0,15.6,30037,2243,777,33000
21027,1975,0,53.816666,72.150002,1,0,15.7,24783,2627,819,40368
21027,1976,0,56.908333,68.933334,1,0,16.200001,26945,2752,820,48469
21027,1977,0,60.608334,72.808334,1,0,16.700001,32139,2984,826,58535
21027,1978,0,65.23333,80.416664,1,0,16.700001,34603,2700,841,67449
21027,1979,0,72.574997,84.308334,1,0,16.799999,37134,3269,900,69663
21027,1980,0,82.408333,87.375,1,0,16.9,35907,3552,984,83000
21027,1981,0,90.925003,92.974998,1,0,16.700001,46235,3858,1073,
21027,1982,0,96.5,99.991669,1,0,16.5,45135,3536,1127,96000
21027,1983,0,99.599998,100.49167,1,0,16.4,32827,3284,1209,97000
21027,1984,0,103.88333,102.21667,1,0,16.4,54638,3696,1341,99000
21027,1985,0,107.56667,102.24167,1,0,16.700001,49213,4391,1354,101000
21027,1986,0,109.60834,100.76667,1,0,16.5,50057,4448,1459,77000
21027,1987,0,113.625,97.099998,1,0,16.5,57624,4054,1491,116000
21027,1988,0,118.25833,95.383331,1,0,16.4,52520,2816,1601,125000
21027,1989,0,123.96667,95.525002,1,0,16.299999,59055,3470,1659,140000
21027,1990,0,130.65833,97.508331,1,0,16.299999,64461,3832,1749,140000
21027,1991,0,136.19167,97.216667,1,0,16.4,68768,4095,1891,151000
21027,1992,0,140.31667,95.025002,1,0,16.5,79411,3912,2230,194000
21027,1993,0,144.45833,96.099998,1,0,16.5,78604,4262,2551,229000
21029,1968,0,34.783333,19.383333,1,1,,,,,
21029,1969,0,36.683334,21.058332,1,1,25,19447,5789,154,17000
21029,1970,0,38.825001,28.108334,1,1,26.5,21713,6776,160,22000
21029,1971,0,40.491665,34.033333,1,1,28.299999,24161,6883,168,27000
21029,1972,0,41.816666,36.241665,1,1,30.200001,29856,7662,157,37000
21029,1973,0,44.400002,40.791668,1,1,31.1,32942,8054,163,45000
21029,1974,0,49.308334,62.150002,1,1,33.200001,37516,9717,370,56000
21029,1975,0,53.816666,72.150002,1,1,34.599998,38899,9866,399,69714
21029,1976,0,56.908333,68.933334,1,1,36.700001,45065,10346,435,87027
21029,1977,0,60.608334,72.808334,1,1,39,51996,11784,465,106821
21029,1978,0,65.23333,80.416664,1,1,41.200001,63102,14511,503,114725
21029,1979,0,72.574997,84.308334,1,1,42.700001,72472,20706,569,133719
21029,1980,0,82.408333,87.375,1,1,43.5,75727,21962,658,157000
21029,1981,0,90.925003,92.974998,1,1,44,82901,23714,754,
21029,1982,0,96.5,99.991669,1,1,43.900002,89369,25694,850,195000
21029,1983,0,99.599998,100.49167,1,1,43.799999,93712,28441,973,200000
21029,1984,0,103.88333,102.21667,1,1,44.200001,103662,31410,1078,220000
21029,1985,0,107.56667,102.24167,1,1,45,113993,33979,1174,229000
21029,1986,0,109.60834,100.76667,1,1,45.299999,120430,35391,1241,218000
21029,1987,0,113.625,97.099998,1,1,45.799999,132024,42048,1328,248000
21029,1988,0,118.25833,95.383331,1,1,46.599998,145349,46966,1422,283000
21029,1989,0,123.96667,95.525002,1,1,47.099998,156108,50737,1527,312000
21029,1990,0,130.65833,97.508331,1,1,47.900002,166420,53372,1637,347000
21029,1991,0,136.19167,97.216667,1,1,49.200001,180334,56645,1840,528000
21029,1992,0,140.31667,95.025002,1,1,51,202364,63454,2254,582000
21029,1993,0,144.45833,96.099998,1,1,53.099998,224748,71998,2496,664000
21031,1968,301.98099,34.783333,19.383333,1,0,,,,,
21031,1969,301.98099,36.683334,21.058332,1,0,9.6999998,9638,2828,371,13000
21031,1970,301.98099,38.825001,28.108334,1,0,9.8000002,10942,3583,386,17000
21031,1971,301.98099,40.491665,34.033333,1,0,10,12564,3561,394,20000
21031,1972,301.98099,41.816666,36.241665,1,0,10.1,15499,3905,382,28000
21031,1973,301.98099,44.400002,40.791668,1,0,10.4,15152,3975,435,31000
21031,1974,301.98099,49.308334,62.150002,1,0,10.4,17808,4376,760,38000
21031,1975,301.98099,53.816666,72.150002,1,0,10.5,16895,4568,805,45881
21031,1976,301.98099,56.908333,68.933334,1,0,10.8,19430,4886,854,53534
21031,1977,301.98099,60.608334,72.808334,1,0,11.1,24357,4945,842,59456
21031,1978,301.98099,65.23333,80.416664,1,0,11.1,28520,5374,839,65930
21031,1979,301.98099,72.574997,84.308334,1,0,11.2,31386,4951,876,71293
21031,1980,301.98099,82.408333,87.375,1,0,11,26778,5076,935,87000
21031,1981,301.98099,90.925003,92.974998,1,0,11,31779,5633,990,
21031,1982,301.98099,96.5,99.991669,1,0,11,33273,5519,1004,99000
21031,1983,301.98099,99.599998,100.49167,1,0,11.3,26383,6222,1046,101000
21031,1984,301.98099,103.88333,102.21667,1,0,11.5,35377,6834,1129,97000
21031,1985,301.98099,107.56667,102.24167,1,0,11.3,34149,7081,1112,104000
21031,1986,301.98099,109.60834,100.76667,1,0,11.1,36163,7495,1115,135000
21031,1987,301.98099,113.625,97.099998,1,0,11.2,41543,10964,1177,110000
21031,1988,301.98099,118.25833,95.383331,1,0,11.2,52103,23063,1163,115000
21031,1989,301.98099,123.96667,95.525002,1,0,11.2,68765,32340,1325,127000
21031,1990,301.98099,130.65833,97.508331,1,0,11.2,67228,28060,1369,149000
21031,1991,301.98099,136.19167,97.216667,1,0,11.3,68929,30593,1470,167000
21031,1992,301.98099,140.31667,95.025002,1,0,11.4,76677,35198,1577,178000
21031,1993,301.98099,144.45833,96.099998,1,0,11.4,76230,34656,1933,202000
21033,1968,65.497002,34.783333,19.383333,1,0,,,,,
21033,1969,65.497002,36.683334,21.058332,1,0,13.2,25112,7744,404,15000
21033,1970,65.497002,38.825001,28.108334,1,0,13.2,28490,8401,420,19000
21033,1971,65.497002,40.491665,34.033333,1,0,13.3,29097,8545,428,21000
21033,1972,65.497002,41.816666,36.241665,1,0,13,31920,10001,418,27000
21033,1973,65.497002,44.400002,40.791668,1,0,13.1,35145,9678,418,31000
21033,1974,65.497002,49.308334,62.150002,1,0,13.1,37104,10076,708,38000
21033,1975,65.497002,53.816666,72.150002,1,0,13.4,34854,9723,770,43335
21033,1976,65.497002,56.908333,68.933334,1,0,13.3,39009,10374,783,51420
21033,1977,65.497002,60.608334,72.808334,1,0,13.4,43239,11837,749,57064
21033,1978,65.497002,65.23333,80.416664,1,0,13.5,46452,13742,721,61697
21033,1979,65.497002,72.574997,84.308334,1,0,13.5,54099,15369,725,68025
21033,1980,65.497002,82.408333,87.375,1,0,13.5,55463,17597,740,81000
21033,1981,65.497002,90.925003,92.974998,1,0,13.6,61690,18065,746,
21033,1982,65.497002,96.5,99.991669,1,0,13.6,59288,18400,778,101000
21033,1983,65.497002,99.599998,100.49167,1,0,13.5,52629,17356,785,98000
21033,1984,65.497002,103.88333,102.21667,1,0,13.4,61245,16565,860,100000
21033,1985,65.497002,107.56667,102.24167,1,0,13.4,61023,15706,923,102000
21033,1986,65.497002,109.60834,100.76667,1,0,13.6,62815,15772,921,109000
21033,1987,65.497002,113.625,97.099998,1,0,13.4,67976,16617,998,99000
21033,1988,65.497002,118.25833,95.383331,1,0,13.3,66313,15403,1055,112000
21033,1989,65.497002,123.96667,95.525002,1,0,13.2,69286,13015,1098,124000
21033,1990,65.497002,130.65833,97.508331,1,0,13.2,71296,13125,1157,139000
21033,1991,65.497002,136.19167,97.216667,1,0,13.1,73375,13937,1240,165000
21033,1992,65.497002,140.31667,95.025002,1,0,13.1,78059,13640,1336,173000
21033,1993,65.497002,144.45833,96.099998,1,0,13,89563,23138,1595,241000
21035,1968,0,34.783333,19.383333,1,0,,,,,
21035,1969,0,36.683334,21.058332,1,0,26.9,48389,9931,327,28000
21035,1970,0,38.825001,28.108334,1,0,27.700001,52510,10428,340,36000
21035,1971,0,40.491665,34.033333,1,0,28,59864,10326,329,42000
21035,1972,0,41.816666,36.241665,1,0,27.700001,64797,12528,309,56000
21035,1973,0,44.400002,40.791668,1,0,27.6,74929,14026,352,63000
21035,1974,0,49.308334,62.150002,1,0,28.4,80340,15259,705,75000
21035,1975,0,53.816666,72.150002,1,0,28.700001,78090,9788,777,95863
21035,1976,0,56.908333,68.933334,1,0,28.700001,90046,9573,748,117197
21035,1977,0,60.608334,72.808334,1,0,28.5,106198,16919,731,130300
21035,1978,0,65.23333,80.416664,1,0,29.1,117238,21533,722,142548
21035,1979,0,72.574997,84.308334,1,0,29.700001,138864,24501,747,169608
21035,1980,0,82.408333,87.375,1,0,30.1,138124,24440,788,204000
21035,1981,0,90.925003,92.974998,1,0,29.9,140496,18774,830,
21035,1982,0,96.5,99.991669,1,0,29.799999,143977,19014,877,231000
21035,1983,0,99.599998,100.49167,1,0,29,147288,23077,901,219000
21035,1984,0,103.88333,102.21667,1,0,29.9,175230,25511,996,222000
21035,1985,0,107.56667,102.24167,1,0,29.4,186763,29261,1006,231000
21035,1986,0,109.60834,100.76667,1,0,29.4,207097,39336,1079,224000
21035,1987,0,113.625,97.099998,1,0,29.700001,224840,45660,1144,235000
21035,1988,0,118.25833,95.383331,1,0,29.799999,238684,48642,1188,238000
21035,1989,0,123.96667,95.525002,1,0,30.299999,262533,50963,1348,246000
21035,1990,0,130.65833,97.508331,1,0,30.799999,277518,52102,1418,283000
21035,1991,0,136.19167,97.216667,1,0,30.9,301663,61897,1525,307000
21035,1992,0,140.31667,95.025002,1,0,31.4,334789,64431,1887,333000
21035,1993,0,144.45833,96.099998,1,0,31.799999,353400,64607,2041,374000
21037,1968,0,34.783333,19.383333,1,1,,,,,
21037,1969,0,36.683334,21.058332,1,1,88.300003,115984,27658,500,64000
21037,1970,0,38.825001,28.108334,1,1,88.599998,123106,28004,520,78000
21037,1971,0,40.491665,34.033333,1,1,88.599998,136560,29164,571,95000
21037,1972,0,41.816666,36.241665,1,1,88.400002,145193,32272,502,133000
21037,1973,0,44.400002,40.791668,1,1,86.900002,164197,34909,498,145000
21037,1974,0,49.308334,62.150002,1,1,85.599998,174569,39654,1077,182000
21037,1975,0,53.816666,72.150002,1,1,86.099998,182703,37886,1163,207272
21037,1976,0,56.908333,68.933334,1,1,85.199997,205985,41451,1284,240088
21037,1977,0,60.608334,72.808334,1,1,84.900002,221936,48503,1302,293442
21037,1978,0,65.23333,80.416664,1,1,84.400002,244998,54818,1336,324573
21037,1979,0,72.574997,84.308334,1,1,83.699997,276729,65139,1439,358711
21037,1980,0,82.408333,87.375,1,1,83.099998,286992,59187,1587,418000
21037,1981,0,90.925003,92.974998,1,1,82.099998,287521,50111,1741,
21037,1982,0,96.5,99.991669,1,1,83.199997,295386,49202,1928,497000
21037,1983,0,99.599998,100.49167,1,1,82.300003,315891,46617,2158,490000
21037,1984,0,103.88333,102.21667,1,1,81.800003,340542,47940,2480,520000
21037,1985,0,107.56667,102.24167,1,1,81.300003,362467,50038,2550,539000
21037,1986,0,109.60834,100.76667,1,1,82,392139,49731,2685,616000
21037,1987,0,113.625,97.099998,1,1,82.900002,432707,63529,2704,576000
21037,1988,0,118.25833,95.383331,1,1,83.199997,466079,78291,2965,629000
21037,1989,0,123.96667,95.525002,1,1,83.5,504637,86049,3213,666000
21037,1990,0,130.65833,97.508331,1,1,84,548977,102876,3538,708000
21037,1991,0,136.19167,97.216667,1,1,84.300003,576967,114948,3946,736000
21037,1992,0,140.31667,95.025002,1,1,84.900002,609145,122697,5043,805000
21037,1993,0,144.45833,96.099998,1,1,85.800003,683905,157037,6430,881000
21039,1968,0,34.783333,19.383333,1,0,,,,,
21039,1969,0,36.683334,21.058332,1,0,5.4000001,4955,936,119,7000
21039,1970,0,38.825001,28.108334,1,0,5.4000001,6547,1071,124,8000
21039,1971,0,40.491665,34.033333,1,0,5.4000001,8329,787,122,9000
21039,1972,0,41.816666,36.241665,1,0,5.3000002,8203,850,114,14000
21039,1973,0,44.400002,40.791668,1,0,5.3000002,10614,1161,124,16000
21039,1974,0,49.308334,62.150002,1,0,5.1999998,10327,1055,224,21000
21039,1975,0,53.816666,72.150002,1,0,5.3000002,9645,1137,250,25250
21039,1976,0,56.908333,68.933334,1,0,5.4000001,9272,1353,247,25775
21039,1977,0,60.608334,72.808334,1,0,5.5,11341,1358,236,26335
21039,1978,0,65.23333,80.416664,1,0,5.5999999,11873,1446,228,27799
21039,1979,0,72.574997,84.308334,1,0,5.5999999,14877,1544,229,28953
21039,1980,0,82.408333,87.375,1,0,5.5,9759,1412,235,37000
21039,1981,0,90.925003,92.974998,1,0,5.5,13430,1508,239,
21039,1982,0,96.5,99.991669,1,0,5.5,12727,1441,247,42000
21039,1983,0,99.599998,100.49167,1,0,5.5,9101,1377,255,38000
21039,1984,0,103.88333,102.21667,1,0,5.5,19519,1878,250,38000
21039,1985,0,107.56667,102.24167,1,0,5.4000001,19124,2262,258,40000
21039,1986,0,109.60834,100.76667,1,0,5.4000001,19342,2705,283,44000
21039,1987,0,113.625,97.099998,1,0,5.4000001,20944,3041,316,51000
21039,1988,0,118.25833,95.383331,1,0,5.3000002,18843,2626,287,51000
21039,1989,0,123.96667,95.525002,1,0,5.3000002,23994,2764,318,55000
21039,1990,0,130.65833,97.508331,1,0,5.1999998,25366,3503,317,61000
21039,1991,0,136.19167,97.216667,1,0,5.1999998,25278,4200,415,59000
21039,1992,0,140.31667,95.025002,1,0,5.1999998,30813,4418,548,66000
21039,1993,0,144.45833,96.099998,1,0,5.3000002,32439,6709,538,77000
21041,1968,0,34.783333,19.383333,1,0,,,,,
21041,1969,0,36.683334,21.058332,1,0,8.5,19382,8008,119,7000
21041,1970,0,38.825001,28.108334,1,0,8.5,20408,9042,124,9000
21041,1971,0,40.491665,34.033333,1,0,8.6000004,19432,7885,127,9000
21041,1972,0,41.816666,36.241665,1,0,8.5,23339,8901,128,13000
21041,1973,0,44.400002,40.791668,1,0,9,28043,11075,135,16000
21041,1974,0,49.308334,62.150002,1,0,8.8999996,32304,13090,342,21000
21041,1975,0,53.816666,72.150002,1,0,9.1000004,33797,13482,404,21038
21041,1976,0,56.908333,68.933334,1,0,9,39296,16249,408,27307
21041,1977,0,60.608334,72.808334,1,0,9.1000004,47208,20477,406,31141
21041,1978,0,65.23333,80.416664,1,0,9.1999998,53122,25233,409,35280
21041,1979,0,72.574997,84.308334,1,0,9.5,60220,26897,432,43222
21041,1980,0,82.408333,87.375,1,0,9.3000002,57512,27270,466,52000
21041,1981,0,90.925003,92.974998,1,0,9.3999996,68193,30547,506,
21041,1982,0,96.5,99.991669,1,0,9.5,87263,32087,548,61000
21041,1983,0,99.599998,100.49167,1,0,9.3000002,70949,34959,604,65000
21041,1984,0,103.88333,102.21667,1,0,9.5,80422,41391,703,71000
21041,1985,0,107.56667,102.24167,1,0,9.5,80365,40735,713,75000
21041,1986,0,109.60834,100.76667,1,0,9.1000004,88753,47512,799,65000
21041,1987,0,113.625,97.099998,1,0,9.1999998,95179,49167,824,77000
21041,1988,0,118.25833,95.383331,1,0,9.3000002,99879,51473,878,78000
21041,1989,0,123.96667,95.525002,1,0,9.3000002,110797,55331,985,84000
21041,1990,0,130.65833,97.508331,1,0,9.3000002,118326,57255,1111,98000
21041,1991,0,136.19167,97.216667,1,0,9.3999996,125380,60268,1209,103000
21041,1992,0,140.31667,95.025002,1,0,9.5,150971,77607,1475,116000
21041,1993,0,144.45833,96.099998,1,0,9.5,158416,85025,1399,120000
21043,1968,141.50348,34.783333,19.383333,1,1,,,,,
21043,1969,141.50348,36.683334,21.058332,1,1,19.9,26635,5524,427,32000
21043,1970,141.50348,38.825001,28.108334,1,1,19.9,27008,5631,444,38000
21043,1971,141.50348,40.491665,34.033333,1,1,20.5,27106,5555,461,45000
21043,1972,141.50348,41.816666,36.241665,1,1,20.700001,29275,4653,459,60000
21043,1973,141.50348,44.400002,40.791668,1,1,21.200001,32326,6288,514,66000
21043,1974,141.50348,49.308334,62.150002,1,1,21.700001,37848,6686,1024,77000
21043,1975,141.50348,53.816666,72.150002,1,1,23.200001,38862,7023,1152,89042
21043,1976,141.50348,56.908333,68.933334,1,1,23.4,44251,8499,1247,104003
21043,1977,141.50348,60.608334,72.808334,1,1,24.200001,49178,8829,1311,124091
21043,1978,141.50348,65.23333,80.416664,1,1,24.5,54771,10141,1394,134037
21043,1979,141.50348,72.574997,84.308334,1,1,24.6,58855,11144,1556,151579
21043,1980,141.50348,82.408333,87.375,1,1,25.1,60610,11211,1774,169000
21043,1981,141.50348,90.925003,92.974998,1,1,25.200001,70967,10415,2014,
21043,1982,141.50348,96.5,99.991669,1,1,25.200001,71311,9703,2182,181000
21043,1983,141.50348,99.599998,100.49167,1,1,25.299999,67046,9298,2367,177000
21043,1984,141.50348,103.88333,102.21667,1,1,25.200001,75759,7704,2620,193000
21043,1985,141.50348,107.56667,102.24167,1,1,25,76328,8848,2875,212000
21043,1986,141.50348,109.60834,100.76667,1,1,24.799999,74774,7457,2999,223000
21043,1987,141.50348,113.625,97.099998,1,1,24.6,77561,10395,3084,232000
21043,1988,141.50348,118.25833,95.383331,1,1,24.5,81818,12381,3255,261000
21043,1989,141.50348,123.96667,95.525002,1,1,24.4,83875,12456,3616,278000
21043,1990,141.50348,130.65833,97.508331,1,1,24.4,93678,12953,4061,304000
21043,1991,141.50348,136.19167,97.216667,1,1,24.799999,102747,18184,4267,332000
21043,1992,141.50348,140.31667,95.025002,1,1,25,111036,19768,5272,370000
21043,1993,141.50348,144.45833,96.099998,1,1,25.4,114668,19360,6390,398000
21045,1968,0,34.783333,19.383333,1,0,,,,,
21045,1969,0,36.683334,21.058332,1,0,13,14731,2272,453,12000
21045,1970,0,38.825001,28.108334,1,0,12.9,15793,2662,471,14000
21045,1971,0,40.491665,34.033333,1,0,13,17519,3148,493,16000
21045,1972,0,41.816666,36.241665,1,0,13.3,19381,3712,504,21000
21045,1973,0,44.400002,40.791668,1,0,13.7,21679,4163,576,26000
21045,1974,0,49.308334,62.150002,1,0,14,24771,4784,987,30000
21045,1975,0,53.816666,72.150002,1,0,14.4,24501,4689,1078,37166
21045,1976,0,56.908333,68.933334,1,0,14.5,29040,5442,1109,43897
21045,1977,0,60.608334,72.808334,1,0,14.6,30151,6671,1121,49198
21045,1978,0,65.23333,80.416664,1,0,14.7,34360,7714,1146,57202
21045,1979,0,72.574997,84.308334,1,0,14.9,39246,9510,1231,68595
21045,1980,0,82.408333,87.375,1,0,14.9,41471,10945,1351,85000
21045,1981,0,90.925003,92.974998,1,0,15.1,47549,11181,1480,
21045,1982,0,96.5,99.991669,1,0,15.1,47093,10204,1551,96000
21045,1983,0,99.599998,100.49167,1,0,15,41601,12967,1704,96000
21045,1984,0,103.88333,102.21667,1,0,15.2,47630,8119,1837,106000
21045,1985,0,107.56667,102.24167,1,0,14.8,45403,8723,1971,114000
21045,1986,0,109.60834,100.76667,1,0,14.7,45879,10154,2149,162000
21045,1987,0,113.625,97.099998,1,0,14.5,52570,13448,2370,118000
21045,1988,0,118.25833,95.383331,1,0,14.4,53831,14365,2573,129000
21045,1989,0,123.96667,95.525002,1,0,14.3,62539,17746,2707,157000
21045,1990,0,130.65833,97.508331,1,0,14.2,69868,20042,3033,165000
21045,1991,0,136.19167,97.216667,1,0,14.2,81609,24985,3442,193000
21045,1992,0,140.31667,95.025002,1,0,14.4,89298,29209,4030,210000
21045,1993,0,144.45833,96.099998,1,0,14.6,87975,25376,4313,237000
21047,1968,63.655998,34.783333,19.383333,1,1,,,,,
21047,1969,63.655998,36.683334,21.058332,1,1,56.200001,196900,19383,1395,48000
21047,1970,63.655998,38.825001,28.108334,1,1,56.700001,199502,22137,1451,60000
21047,1971,63.655998,40.491665,34.033333,1,1,59.200001,225029,24787,1819,72000
21047,1972,63.655998,41.816666,36.241665,1,1,59,242411,29116,1999,93000
21047,1973,63.655998,44.400002,40.791668,1,1,66.099998,336076,30783,2112,100000
21047,1974,63.655998,49.308334,62.150002,1,1,68.699997,369686,29993,2057,123000
21047,1975,63.655998,53.816666,72.150002,1,1,66.300003,373582,28461,2192,143721
21047,1976,63.655998,56.908333,68.933334,1,1,66,445491,34902,2263,173975
21047,1977,63.655998,60.608334,72.808334,1,1,66.300003,456910,44970,2226,191365
